"","artist_name","Valence","danceability","energy","loudness","speechiness","acousticness","liveness","tempo","track_name","album_name","album_release_year"
"2948","Eminem",0.27,0.575,0.875,-3.866,0.196,0.139,0.141,90.547,"Ski Mask Way (Eminem Remix)","Eminem Presents The Re-Up",2006
"2949","Eminem",0.617,0.945,0.701,-3.749,0.158,0.0872,0.147,107.036,"Shake That (Remix)","Eminem Presents The Re-Up",2006
"2950","Eminem",0.681,0.441,0.975,-3.251,0.271,0.138,0.854,87.142,"Cry Now - Shady Remix","Eminem Presents The Re-Up",2006
"2951","Eminem",0.083,0.538,0.73,-3.426,0.276,0.0171,0.106,87.022,"No Apologies","Eminem Presents The Re-Up",2006
"2952","Eminem",0.59,0.726,0.694,-6.506,0.299,0.0483,0.327,82.507,"Billion Bucks","Eminem Presents The Re-Up",2006
"2953","Eminem",0.0269,0.306,0.724,-18.799,0.0897,0.48,0.935,114.923,"Curtains Up","Encore (Deluxe Version)",2004
"2954","Eminem",0.29,0.731,0.686,-5.002,0.33,0.0915,0.415,75.54,"Evil Deeds","Encore (Deluxe Version)",2004
"2955","Eminem",0.593,0.777,0.716,-5.327,0.347,0.294,0.665,95.756,"Never Enough","Encore (Deluxe Version)",2004
"2956","Eminem",0.776,0.766,0.818,-3.545,0.249,0.293,0.205,84.466,"Yellow Brick Road","Encore (Deluxe Version)",2004
"2957","Eminem",0.398,0.52,0.768,-3.489,0.359,0.0193,0.104,79.178,"Like Toy Soldiers","Encore (Deluxe Version)",2004
"2958","Eminem",0.524,0.625,0.719,-3.326,0.24,0.672,0.7,72.532,"Mosh","Encore (Deluxe Version)",2004
"2959","Eminem",0.529,0.763,0.783,-4.601,0.222,0.136,0.0412,81.975,"Puke","Encore (Deluxe Version)",2004
"2960","Eminem",0.907,0.833,0.949,-3.082,0.182,0.0553,0.14,170.009,"My 1st Single","Encore (Deluxe Version)",2004
"2961","Eminem",0.788,0.77,0.234,-16.867,0.783,0.987,0.634,60.286,"Paul - Skit","Encore (Deluxe Version)",2004
"2962","Eminem",0.456,0.836,0.494,-3.506,0.253,0.0968,0.078,88.04,"Rain Man","Encore (Deluxe Version)",2004
"2963","Eminem",0.315,0.622,0.539,-4.331,0.502,0.242,0.107,173.662,"Big Weenie","Encore (Deluxe Version)",2004
"2964","Eminem",0.177,0.63,0.371,-17.591,0.449,0.993,0.487,97.191,"Em Calls Paul - Skit","Encore (Deluxe Version)",2004
"2965","Eminem",0.962,0.94,0.633,-3.56,0.0467,0.0581,0.281,121.003,"Just Lose It","Encore (Deluxe Version)",2004
"2966","Eminem",0.676,0.646,0.796,-6.152,0.366,0.409,0.107,83.093,"Ass Like That","Encore (Deluxe Version)",2004
"2967","Eminem",0.133,0.695,0.61,-5.133,0.228,0.0561,0.123,83.659,"Spend Some Time","Encore (Deluxe Version)",2004
"2968","Eminem",0.254,0.637,0.678,-3.798,0.266,0.209,0.156,84.039,"Mockingbird","Encore (Deluxe Version)",2004
"2969","Eminem",0.775,0.679,0.732,-6.583,0.246,0.0221,0.127,80.003,"Crazy In Love","Encore (Deluxe Version)",2004
"2970","Eminem",0.822,0.885,0.61,-6.266,0.225,0.194,0.278,98.974,"One Shot 2 Shot","Encore (Deluxe Version)",2004
"2971","Eminem",0.481,0.546,0.465,-24.404,0.136,0.00403,0.439,125.684,"Final Thought - Skit","Encore (Deluxe Version)",2004
"2972","Eminem",0.565,0.605,0.747,-5.574,0.397,0.0838,0.462,173.951,"Encore/Curtains Down","Encore (Deluxe Version)",2004
"2973","Eminem",0.394,0.749,0.576,-6.935,0.46,0.132,0.125,170.614,"We As Americans","Encore (Deluxe Version)",2004
"2974","Eminem",0.302,0.837,0.604,-8.131,0.0897,0.0475,0.0999,93.238,"Love You More","Encore (Deluxe Version)",2004
"2975","Eminem",0.52,0.727,0.606,-4.843,0.412,0.0315,0.176,172.068,"Ricky Ticky Toc","Encore (Deluxe Version)",2004
"2976","Eminem",0.0269,0.306,0.724,-18.799,0.0897,0.48,0.935,114.923,"Curtains Up","Encore",2004
"2977","Eminem",0.29,0.731,0.686,-5.002,0.33,0.0915,0.415,75.54,"Evil Deeds","Encore",2004
"2978","Eminem",0.593,0.777,0.716,-5.327,0.347,0.294,0.665,95.756,"Never Enough","Encore",2004
"2979","Eminem",0.776,0.766,0.818,-3.545,0.249,0.293,0.205,84.466,"Yellow Brick Road","Encore",2004
"2980","Eminem",0.398,0.52,0.768,-3.489,0.359,0.0193,0.104,79.178,"Like Toy Soldiers","Encore",2004
"2981","Eminem",0.524,0.625,0.719,-3.326,0.24,0.672,0.7,72.532,"Mosh","Encore",2004
"2982","Eminem",0.529,0.763,0.783,-4.601,0.222,0.136,0.0412,81.975,"Puke","Encore",2004
"2983","Eminem",0.907,0.833,0.949,-3.082,0.182,0.0553,0.14,170.009,"My 1st Single","Encore",2004
"2984","Eminem",0.788,0.77,0.234,-16.867,0.783,0.987,0.634,60.286,"Paul - Skit","Encore",2004
"2985","Eminem",0.456,0.836,0.494,-3.506,0.253,0.0968,0.078,88.04,"Rain Man","Encore",2004
"2986","Eminem",0.315,0.622,0.539,-4.331,0.502,0.242,0.107,173.662,"Big Weenie","Encore",2004
"2987","Eminem",0.177,0.63,0.371,-17.591,0.449,0.993,0.487,97.191,"Em Calls Paul - Skit","Encore",2004
"2988","Eminem",0.962,0.94,0.633,-3.56,0.0467,0.0581,0.281,121.003,"Just Lose It","Encore",2004
"2989","Eminem",0.676,0.646,0.796,-6.152,0.366,0.409,0.107,83.093,"Ass Like That","Encore",2004
"2990","Eminem",0.133,0.695,0.61,-5.133,0.228,0.0561,0.123,83.659,"Spend Some Time","Encore",2004
"2991","Eminem",0.254,0.637,0.678,-3.798,0.266,0.209,0.156,84.039,"Mockingbird","Encore",2004
"2992","Eminem",0.775,0.679,0.732,-6.583,0.246,0.0221,0.127,80.003,"Crazy In Love","Encore",2004
"2993","Eminem",0.822,0.885,0.61,-6.266,0.225,0.194,0.278,98.974,"One Shot 2 Shot","Encore",2004
"2994","Eminem",0.481,0.546,0.465,-24.404,0.136,0.00403,0.439,125.684,"Final Thought - Skit","Encore",2004
"2995","Eminem",0.565,0.605,0.747,-5.574,0.397,0.0838,0.462,173.951,"Encore/Curtains Down","Encore",2004
"2996","Eminem",0.028,0.319,0.746,-18.777,0.091,0.516,0.94,114.48,"Curtains Up","Encore (Deluxe Version)",2004
"2997","Eminem",0.344,0.752,0.664,-4.974,0.259,0.0694,0.58,75.485,"Evil Deeds","Encore (Deluxe Version)",2004
"2998","Eminem",0.627,0.795,0.72,-5.28,0.302,0.269,0.438,95.67,"Never Enough","Encore (Deluxe Version)",2004
"2999","Eminem",0.76,0.702,0.837,-3.611,0.313,0.306,0.184,168.949,"Yellow Brick Road","Encore (Deluxe Version)",2004
"3000","Eminem",0.395,0.669,0.799,-2.769,0.263,0.0191,0.225,81.863,"Like Toy Soldiers","Encore (Deluxe Version)",2004
"3001","Eminem",0.483,0.628,0.726,-3.346,0.238,0.672,0.69,72.527,"Mosh","Encore (Deluxe Version)",2004
"3002","Eminem",0.573,0.778,0.796,-4.611,0.214,0.128,0.048,82.008,"Puke","Encore (Deluxe Version)",2004
"3003","Eminem",0.936,0.864,0.947,-3.425,0.199,0.0956,0.143,170.008,"My 1st Single","Encore (Deluxe Version)",2004
"3004","Eminem",0.785,0.735,0.195,-18.02,0.687,0.988,0.627,59.7,"Paul - Skit","Encore (Deluxe Version)",2004
"3005","Eminem",0.485,0.838,0.45,-4.402,0.252,0.112,0.074,88.05,"Rain Man","Encore (Deluxe Version)",2004
"3006","Eminem",0.292,0.639,0.496,-5.799,0.561,0.189,0.0971,86.1,"Big Weenie","Encore (Deluxe Version)",2004
"3007","Eminem",0.159,0.638,0.315,-17.564,0.455,0.992,0.223,62.706,"Em Calls Paul - Skit","Encore (Deluxe Version)",2004
"3008","Eminem",0.934,0.933,0.655,-2.969,0.0469,0.0513,0.289,120.979,"Just Lose It","Encore (Deluxe Version)",2004
"3009","Eminem",0.68,0.637,0.768,-7.38,0.408,0.404,0.0961,83.28,"Ass Like That","Encore (Deluxe Version)",2004
"3010","Eminem",0.12,0.753,0.602,-5.001,0.22,0.0798,0.098,83.698,"Spend Some Time","Encore (Deluxe Version)",2004
"3011","Eminem",0.277,0.624,0.673,-3.995,0.289,0.214,0.118,83.592,"Mockingbird","Encore (Deluxe Version)",2004
"3012","Eminem",0.728,0.497,0.727,-6.619,0.301,0.0198,0.117,75.427,"Crazy In Love","Encore (Deluxe Version)",2004
"3013","Eminem",0.83,0.931,0.504,-6.674,0.232,0.199,0.113,98.948,"One Shot 2 Shot","Encore (Deluxe Version)",2004
"3014","Eminem",0.39,0.572,0.472,-24.456,0.183,0.00632,0.334,34.451,"Final Thought - Skit","Encore (Deluxe Version)",2004
"3015","Eminem",0.54,0.664,0.66,-6.108,0.321,0.0544,0.799,174.23,"Encore","Encore (Deluxe Version)",2004
"3016","Eminem",0.396,0.76,0.497,-8.2,0.447,0.0967,0.137,170.66,"We As Americans","Encore (Deluxe Version)",2004
"3017","Eminem",0.429,0.794,0.688,-6.733,0.066,0.129,0.0949,92.498,"Love You More","Encore (Deluxe Version)",2004
"3018","Eminem",0.503,0.732,0.611,-4.479,0.394,0.039,0.233,171.984,"Ricky Ticky Toc","Encore (Deluxe Version)",2004
"3019","Eminem",0.028,0.319,0.746,-18.777,0.091,0.516,0.94,114.48,"Curtains Up","Encore",2004
"3020","Eminem",0.344,0.752,0.664,-4.974,0.259,0.0694,0.58,75.485,"Evil Deeds","Encore",2004
"3021","Eminem",0.627,0.795,0.72,-5.28,0.302,0.269,0.438,95.67,"Never Enough","Encore",2004
"3022","Eminem",0.76,0.702,0.837,-3.611,0.313,0.306,0.184,168.949,"Yellow Brick Road","Encore",2004
"3023","Eminem",0.395,0.669,0.799,-2.769,0.263,0.0191,0.225,81.863,"Like Toy Soldiers","Encore",2004
"3024","Eminem",0.483,0.628,0.726,-3.346,0.238,0.672,0.69,72.527,"Mosh","Encore",2004
"3025","Eminem",0.573,0.778,0.796,-4.611,0.214,0.128,0.0482,82.008,"Puke","Encore",2004
"3026","Eminem",0.923,0.863,0.946,-3.424,0.198,0.0919,0.136,170.018,"My 1st Single","Encore",2004
"3027","Eminem",0.785,0.735,0.195,-18.02,0.687,0.988,0.627,59.7,"Paul - Skit","Encore",2004
"3028","Eminem",0.485,0.838,0.45,-4.402,0.252,0.112,0.0779,88.05,"Rain Man","Encore",2004
"3029","Eminem",0.323,0.623,0.485,-5.792,0.55,0.186,0.107,173.57,"Big Weenie","Encore",2004
"3030","Eminem",0.159,0.638,0.315,-17.564,0.455,0.992,0.223,62.706,"Em Calls Paul - Skit","Encore",2004
"3031","Eminem",0.934,0.933,0.655,-2.969,0.0469,0.0513,0.289,120.979,"Just Lose It","Encore",2004
"3032","Eminem",0.68,0.637,0.768,-7.38,0.408,0.404,0.0961,83.28,"Ass Like That","Encore",2004
"3033","Eminem",0.12,0.753,0.602,-5.001,0.22,0.0798,0.098,83.698,"Spend Some Time","Encore",2004
"3034","Eminem",0.277,0.624,0.673,-3.995,0.289,0.214,0.118,83.592,"Mockingbird","Encore",2004
"3035","Eminem",0.726,0.495,0.728,-6.617,0.298,0.0195,0.117,76.008,"Crazy In Love","Encore",2004
"3036","Eminem",0.835,0.936,0.496,-6.669,0.225,0.173,0.203,99,"One Shot 2 Shot","Encore",2004
"3037","Eminem",0.39,0.572,0.472,-24.456,0.183,0.00632,0.334,34.451,"Final Thought - Skit","Encore",2004
"3038","Eminem",0.54,0.664,0.66,-6.108,0.321,0.0544,0.799,174.23,"Encore","Encore",2004
"3039","Eminem",0.0313,0.378,0.122,-19.785,0.036,0.00697,0.125,81.519,"Curtains Up - Skit","The Eminem Show",2002
"3040","Eminem",0.16,0.558,0.615,-5.641,0.229,0.0103,0.105,76.673,"White America","The Eminem Show",2002
"3041","Eminem",0.502,0.901,0.813,-4.509,0.199,0.0325,0.144,96.442,"Business","The Eminem Show",2002
"3042","Eminem",0.87,0.908,0.758,-4.753,0.174,0.0687,0.0783,148.015,"Cleanin' Out My Closet","The Eminem Show",2002
"3043","Eminem",0.724,0.763,0.675,-1.797,0.223,0.0307,0.0876,82,"Square Dance","The Eminem Show",2002
"3044","Eminem",0.565,0.469,0.451,-13.949,0.404,0.193,0.393,89.185,"The Kiss - Skit","The Eminem Show",2002
"3045","Eminem",0.545,0.851,0.92,-2.989,0.201,0.0319,0.128,94.516,"Soldier","The Eminem Show",2002
"3046","Eminem",0.717,0.717,0.664,-5.023,0.205,0.0529,0.096,94.331,"Say Goodbye Hollywood","The Eminem Show",2002
"3047","Eminem",0.666,0.813,0.687,-4.85,0.298,0.0346,0.0878,83.944,"Drips","The Eminem Show",2002
"3048","Eminem",0.662,0.908,0.669,-2.827,0.0738,0.00286,0.237,112.238,"Without Me","The Eminem Show",2002
"3049","Eminem",0.963,0.74,0.266,-17.222,0.947,0.986,0.508,70.633,"Paul Rosenberg - Skit","The Eminem Show",2002
"3050","Eminem",0.185,0.668,0.824,-4.164,0.137,0.0017,0.0426,163.961,"Sing For The Moment","The Eminem Show",2002
"3051","Eminem",0.58,0.802,0.755,-3.138,0.0564,0.0215,0.295,130.027,"Superman","The Eminem Show",2002
"3052","Eminem",0.511,0.787,0.731,-3.295,0.156,0.0168,0.0839,80.98,"Hailie's Song","The Eminem Show",2002
"3053","Eminem",0.396,0.682,0.0987,-22.723,0.612,0.133,0.105,100.247,"Steve Berman - Skit","The Eminem Show",2002
"3054","Eminem",0.093,0.722,0.553,-3.578,0.118,0.0455,0.08,92.996,"When The Music Stops","The Eminem Show",2002
"3055","Eminem",0.428,0.89,0.541,-3.672,0.418,0.179,0.167,113.411,"Say What You Say","The Eminem Show",2002
"3056","Eminem",0.1,0.548,0.847,-3.237,0.186,0.0622,0.0816,171.447,"Till I Collapse","The Eminem Show",2002
"3057","Eminem",0.711,0.73,0.698,-5.089,0.508,0.0986,0.322,176.146,"My Dad's Gone Crazy","The Eminem Show",2002
"3058","Eminem",0.685,0.572,0.412,-20.224,0.54,0.518,0.334,99.314,"Curtains Close","The Eminem Show",2002
"3059","Eminem",0.0317,0.299,0.163,-19.827,0.0479,0.00882,0.135,80.263,"Curtains Up - Skit","The Eminem Show (Edited Version)",2002
"3060","Eminem",0.144,0.609,0.629,-5.529,0.203,0.00977,0.113,75.075,"White America","The Eminem Show (Edited Version)",2002
"3061","Eminem",0.492,0.899,0.808,-4.57,0.21,0.0347,0.0863,96.423,"Business","The Eminem Show (Edited Version)",2002
"3062","Eminem",0.869,0.91,0.732,-4.917,0.217,0.0858,0.0866,147.979,"Cleanin' Out My Closet","The Eminem Show (Edited Version)",2002
"3063","Eminem",0.718,0.733,0.689,-1.858,0.247,0.0298,0.0962,81.983,"Square Dance","The Eminem Show (Edited Version)",2002
"3064","Eminem",0.484,0.464,0.419,-14.313,0.319,0.122,0.38,91.661,"The Kiss - Skit","The Eminem Show (Edited Version)",2002
"3065","Eminem",0.5,0.849,0.915,-3.107,0.205,0.0371,0.142,94.523,"Soldier","The Eminem Show (Edited Version)",2002
"3066","Eminem",0.72,0.746,0.669,-5.093,0.179,0.0674,0.0887,94.246,"Say Goodbye Hollywood","The Eminem Show (Edited Version)",2002
"3067","Eminem",0,0,0,-60,0,0,0,0,"Drips - Album Version (Edited)","The Eminem Show (Edited Version)",2002
"3068","Eminem",0.678,0.924,0.647,-3.349,0.0712,0.00317,0.193,112.239,"Without Me","The Eminem Show (Edited Version)",2002
"3069","Eminem",0.921,0.733,0.206,-17.022,0.838,0.99,0.595,76.839,"Paul Rosenberg - Skit","The Eminem Show (Edited Version)",2002
"3070","Eminem",0.179,0.672,0.81,-4.306,0.124,0.00166,0.0328,164.039,"Sing For The Moment","The Eminem Show (Edited Version)",2002
"3071","Eminem",0.561,0.796,0.759,-3.428,0.047,0.015,0.278,130.004,"Superman","The Eminem Show (Edited Version)",2002
"3072","Eminem",0.476,0.783,0.742,-3.468,0.158,0.0183,0.0849,80.984,"Hailie's Song","The Eminem Show (Edited Version)",2002
"3073","Eminem",0.497,0.688,0.11,-23.782,0.765,0.135,0.114,101.162,"Steve Berman - Skit","The Eminem Show (Edited Version)",2002
"3074","Eminem",0.0914,0.75,0.545,-3.668,0.105,0.0407,0.0837,92.953,"When The Music Stops","The Eminem Show (Edited Version)",2002
"3075","Eminem",0.394,0.895,0.464,-6.153,0.463,0.207,0.135,113.298,"Say What You Say","The Eminem Show (Edited Version)",2002
"3076","Eminem",0.113,0.559,0.84,-3.264,0.236,0.0706,0.0967,171.311,"'Till I Collapse","The Eminem Show (Edited Version)",2002
"3077","Eminem",0.749,0.726,0.686,-5.097,0.488,0.103,0.332,176.026,"My Dad's Gone Crazy","The Eminem Show (Edited Version)",2002
"3078","Eminem",0.653,0.649,0.383,-20.205,0.514,0.525,0.311,98.654,"Curtains Close","The Eminem Show (Edited Version)",2002
"3079","Eminem",0.0324,0.368,0.173,-19.913,0.0382,0.00616,0.0902,81.126,"Curtains Up - Skit","The Eminem Show",2002
"3080","Eminem",0.157,0.666,0.614,-5.653,0.192,0.0106,0.0995,75.032,"White America","The Eminem Show",2002
"3081","Eminem",0.504,0.902,0.811,-4.567,0.207,0.0376,0.166,96.433,"Business","The Eminem Show",2002
"3082","Eminem",0.887,0.907,0.757,-4.768,0.157,0.0849,0.0826,148.039,"Cleanin' Out My Closet","The Eminem Show",2002
"3083","Eminem",0.701,0.697,0.674,-1.791,0.257,0.0314,0.0879,82.048,"Square Dance","The Eminem Show",2002
"3084","Eminem",0.542,0.567,0.404,-14.136,0.353,0.113,0.119,90.086,"The Kiss - Skit","The Eminem Show",2002
"3085","Eminem",0.548,0.847,0.919,-2.973,0.201,0.0359,0.161,94.53,"Soldier","The Eminem Show",2002
"3086","Eminem",0.687,0.753,0.67,-5.008,0.183,0.0578,0.0907,94.23,"Say Goodbye Hollywood","The Eminem Show",2002
"3087","Eminem",0.665,0.911,0.644,-3.237,0.061,0.00271,0.234,112.252,"Without Me","The Eminem Show",2002
"3088","Eminem",0.963,0.723,0.228,-17.485,0.931,0.982,0.396,93.392,"Paul Rosenberg - Skit","The Eminem Show",2002
"3089","Eminem",0.164,0.666,0.807,-4.178,0.113,0.00196,0.0381,164.025,"Sing For The Moment","The Eminem Show",2002
"3090","Eminem",0.631,0.797,0.764,-3.119,0.0474,0.0188,0.306,130.014,"Superman","The Eminem Show",2002
"3091","Eminem",0.489,0.788,0.738,-3.303,0.175,0.0121,0.0799,80.741,"Hailie's Song","The Eminem Show",2002
"3092","Eminem",0.451,0.661,0.0947,-22.86,0.586,0.139,0.136,129.972,"Steve Berman - Skit","The Eminem Show",2002
"3093","Eminem",0.083,0.725,0.549,-3.591,0.113,0.0403,0.0775,93.103,"When The Music Stops","The Eminem Show",2002
"3094","Eminem",0.43,0.891,0.464,-6.202,0.462,0.156,0.147,113.281,"Say What You Say","The Eminem Show",2002
"3095","Eminem",0.107,0.555,0.847,-3.243,0.165,0.0639,0.0862,171.438,"Till I Collapse","The Eminem Show",2002
"3096","Eminem",0.691,0.728,0.689,-5.174,0.483,0.0918,0.326,176.017,"My Dad's Gone Crazy","The Eminem Show",2002
"3097","Eminem",0.72,0.674,0.366,-20.283,0.46,0.527,0.279,97.83,"Curtains Close","The Eminem Show",2002
"3098","Eminem",0.896,0.835,0.395,-5.274,0.104,7.1e-05,0.0418,104.528,"The Real Slim Shady - Instrumental","The Marshall Mathers LP",2001
"3099","Eminem",0.319,0.653,0.767,-4.07,0.0723,0.0151,0.347,87.28,"The Way I Am - Instrumental","The Marshall Mathers LP",2001
"3100","Eminem",0.542,0.73,0.536,-5.899,0.0712,0.0541,0.538,80.047,"Stan - Instrumental","The Marshall Mathers LP",2001
"3101","Eminem",0.353,0.738,0.776,-3.97,0.328,0.249,0.118,91.38,"The Kids","The Marshall Mathers LP",2001
"3102","Eminem",0.531,0.71,0.867,-2.574,0.292,0.00649,0.27,87.364,"The Way I Am - Danny Lohner Remix Version","The Marshall Mathers LP",2001
"3103","Eminem",0.696,0.663,0.281,-20.141,0.939,0.0225,0.527,151.593,"Public Service Announcement 2000","The Marshall Mathers LP",2001
"3104","Eminem",0.677,0.897,0.559,-8.268,0.379,0.155,0.296,106.991,"Kill You","The Marshall Mathers LP",2001
"3105","Eminem",0.507,0.78,0.768,-4.325,0.238,0.0371,0.518,80.063,"Stan","The Marshall Mathers LP",2001
"3106","Eminem",0,0,0.24,-20.135,0,0.943,0.618,0,"Paul - Skit","The Marshall Mathers LP",2001
"3107","Eminem",0.793,0.855,0.596,-4.147,0.307,0.135,0.139,100.894,"Who Knew","The Marshall Mathers LP",2001
"3108","Eminem",0.837,0.663,0.626,-10.536,0.639,0.578,0.469,148.087,"Steve Berman","The Marshall Mathers LP",2001
"3109","Eminem",0.315,0.785,0.871,-2.692,0.265,0.144,0.309,87.248,"The Way I Am","The Marshall Mathers LP",2001
"3110","Eminem",0.76,0.949,0.661,-4.244,0.0572,0.0302,0.0454,104.504,"The Real Slim Shady","The Marshall Mathers LP",2001
"3111","Eminem",0.753,0.806,0.902,-3.113,0.301,0.00263,0.299,90.026,"Remember Me?","The Marshall Mathers LP",2001
"3112","Eminem",0.851,0.878,0.595,-3.924,0.203,0.0146,0.328,89.995,"I'm Back","The Marshall Mathers LP",2001
"3113","Eminem",0.254,0.661,0.748,-3.16,0.172,0.0315,0.0686,96.035,"Marshall Mathers","The Marshall Mathers LP",2001
"3114","Eminem",0.541,0.473,0.715,-10.571,0.846,0.196,0.56,178.249,"Ken Kaniff - Skit","The Marshall Mathers LP",2001
"3115","Eminem",0.64,0.913,0.7,-3.411,0.0589,0.0239,0.125,104.759,"Drug Ballad","The Marshall Mathers LP",2001
"3116","Eminem",0.672,0.618,0.929,-3.238,0.273,0.0217,0.326,79.864,"Amityville","The Marshall Mathers LP",2001
"3117","Eminem",0.779,0.918,0.586,-2.89,0.133,0.0783,0.145,95.517,"Bitch Please II","The Marshall Mathers LP",2001
"3118","Eminem",0.0778,0.587,0.923,-3.05,0.441,0.0216,0.481,142.075,"Kim","The Marshall Mathers LP",2001
"3119","Eminem",0.705,0.921,0.752,-4.32,0.27,0.0174,0.135,96.985,"Under The Influence","The Marshall Mathers LP",2001
"3120","Eminem",0.561,0.794,0.72,-6.163,0.278,0.127,0.253,102.049,"Criminal","The Marshall Mathers LP",2001
"3121","Eminem",0.671,0.714,0.263,-20.277,0.913,0.0196,0.646,126.56,"Public Service Announcement 2000","The Marshall Mathers LP",2000
"3122","Eminem",0.677,0.897,0.559,-8.268,0.379,0.155,0.296,106.991,"Kill You","The Marshall Mathers LP",2000
"3123","Eminem",0.507,0.78,0.768,-4.325,0.238,0.0371,0.518,80.063,"Stan","The Marshall Mathers LP",2000
"3124","Eminem",0,0,0.24,-20.135,0,0.943,0.618,0,"Paul - Skit","The Marshall Mathers LP",2000
"3125","Eminem",0.793,0.855,0.596,-4.147,0.307,0.135,0.139,100.894,"Who Knew","The Marshall Mathers LP",2000
"3126","Eminem",0.837,0.663,0.626,-10.536,0.639,0.578,0.469,148.087,"Steve Berman","The Marshall Mathers LP",2000
"3127","Eminem",0.315,0.785,0.871,-2.692,0.265,0.144,0.309,87.248,"The Way I Am","The Marshall Mathers LP",2000
"3128","Eminem",0.76,0.949,0.661,-4.244,0.0572,0.0302,0.0454,104.504,"The Real Slim Shady","The Marshall Mathers LP",2000
"3129","Eminem",0.729,0.806,0.905,-3.119,0.299,0.00293,0.23,89.982,"Remember Me?","The Marshall Mathers LP",2000
"3130","Eminem",0.851,0.878,0.595,-3.924,0.203,0.0146,0.328,89.995,"I'm Back","The Marshall Mathers LP",2000
"3131","Eminem",0.268,0.729,0.759,-3.177,0.127,0.0361,0.0694,95.935,"Marshall Mathers","The Marshall Mathers LP",2000
"3132","Eminem",0.541,0.473,0.715,-10.571,0.846,0.196,0.56,178.249,"Ken Kaniff - Skit","The Marshall Mathers LP",2000
"3133","Eminem",0.64,0.913,0.7,-3.411,0.0589,0.0239,0.125,104.759,"Drug Ballad","The Marshall Mathers LP",2000
"3134","Eminem",0.672,0.618,0.929,-3.238,0.273,0.0217,0.326,79.864,"Amityville","The Marshall Mathers LP",2000
"3135","Eminem",0.779,0.918,0.586,-2.89,0.133,0.0783,0.145,95.517,"Bitch Please II","The Marshall Mathers LP",2000
"3136","Eminem",0.0778,0.587,0.923,-3.05,0.441,0.0216,0.481,142.075,"Kim","The Marshall Mathers LP",2000
"3137","Eminem",0.705,0.921,0.752,-4.32,0.27,0.0174,0.135,96.985,"Under The Influence","The Marshall Mathers LP",2000
"3138","Eminem",0.573,0.81,0.724,-6.153,0.268,0.127,0.306,101.941,"Criminal","The Marshall Mathers LP",2000
"3139","Eminem",0,0,0,-60,0,0,0,0,"Public Service Announcement 2000","The Marshall Mathers LP",2000
"3140","Eminem",0.68,0.874,0.61,-6.563,0.357,0.144,0.283,106.894,"**** You","The Marshall Mathers LP",2000
"3141","Eminem",0.514,0.781,0.739,-4.723,0.215,0.0371,0.548,80.032,"Stan","The Marshall Mathers LP",2000
"3142","Eminem",0,0,0.144,-21.849,0,0.623,0.55,0,"Paul","The Marshall Mathers LP",2000
"3143","Eminem",0.796,0.717,0.539,-6.585,0.421,0.172,0.123,128.028,"Who Knew","The Marshall Mathers LP",2000
"3144","Eminem",0.801,0.837,0.462,-13.228,0.887,0.559,0.441,52.97,"Steve Berman","The Marshall Mathers LP",2000
"3145","Eminem",0.27,0.82,0.839,-3.542,0.188,0.125,0.318,87.315,"The Way I Am","The Marshall Mathers LP",2000
"3146","Eminem",0.774,0.936,0.619,-6.529,0.0615,0.0943,0.0556,104.486,"The Real Slim Shady","The Marshall Mathers LP",2000
"3147","Eminem",0.711,0.872,0.87,-3.283,0.309,0.00197,0.241,90.025,"Remember Me?","The Marshall Mathers LP",2000
"3148","Eminem",0.885,0.873,0.596,-4.412,0.185,0.0167,0.288,89.796,"I'm Back","The Marshall Mathers LP",2000
"3149","Eminem",0.222,0.766,0.678,-5.153,0.135,0.0195,0.0633,96.049,"Marshall Mathers","The Marshall Mathers LP",2000
"3150","Eminem",0.539,0.568,0.651,-11.363,0.648,0.189,0.58,96.152,"Ken Kaniff","The Marshall Mathers LP",2000
"3151","Eminem",0.64,0.919,0.723,-3.191,0.11,0.0379,0.222,104.799,"Drug Ballad","The Marshall Mathers LP",2000
"3152","Eminem",0.715,0.733,0.883,-4.549,0.211,0.0211,0.308,80.113,"Amityville","The Marshall Mathers LP",2000
"3153","Eminem",0.816,0.903,0.636,-3.663,0.205,0.133,0.173,95.55,"***** Please II","The Marshall Mathers LP",2000
"3154","Eminem",0.375,0.755,0.746,-4.87,0.34,0.234,0.102,91.244,"The Kids","The Marshall Mathers LP",2000
"3155","Eminem",0.732,0.91,0.721,-5.818,0.305,0.0305,0.255,96.993,"Under The Influence","The Marshall Mathers LP",2000
"3156","Eminem",0.513,0.832,0.568,-6.986,0.288,0.113,0.108,102.035,"Criminal","The Marshall Mathers LP",2000
"3157","Eminem",0.921,0.66,0.199,-25.602,0.871,0.296,0.145,147.535,"Public Service Announcement","The Slim Shady LP (Expanded Edition)",1999
"3158","Eminem",0.813,0.845,0.682,-6.245,0.339,0.052,0.0931,85.561,"My Name Is","The Slim Shady LP (Expanded Edition)",1999
"3159","Eminem",0.516,0.723,0.786,-5.094,0.313,0.0521,0.318,90.237,"Guilty Conscience","The Slim Shady LP (Expanded Edition)",1999
"3160","Eminem",0.847,0.871,0.602,-7.862,0.142,0.00823,0.0634,94.989,"Brain Damage","The Slim Shady LP (Expanded Edition)",1999
"3161","Eminem",0.809,0.829,0.253,-19.467,0.917,0.984,0.76,97.478,"Paul - Skit","The Slim Shady LP (Expanded Edition)",1999
